ID,Label,Villager,Required Indoor Furniture 1,Required Indoor Furniture 2,Required Indoor Furniture 3,Required Outdoor Furniture 1,Required Outdoor Furniture 2,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,duk12,Miranda,Ring-Con,LCD TV (50 in.),climbing wall,,,DJ K.K.,plush massage chair,cool side table,Nordic lowboard,ironwood dresser,full-length mirror,safety railing,hi-fi stereo,floor monitor,water cooler,shower booth,digital scale,drink machine,mountain bike,barbell,exercise bike,treadmill,pull-up-bar stand,yoga mat,exercise ball,pool,punching bag,speed bag,neutral corner,bottled beverage,tablet device,Nintendo Switch,magazine,stacked magazines,humidifier,kettlebell,ball,Miranda's photo,wall clock,air conditioner,bathroom towel rack,Miranda's poster,ceiling spotlight,hanging monitor,dual hanging monitors,disco ball,orange molded-panel wall,white botanical-tile wall,white simple-cloth wall,rock-climbing wall,black window-panel wall,terra-cotta flooring,gray argyle-tile flooring,green honeycomb tile,jointed-mat flooring,monochromatic tile flooring,zebra-print flooring,simple small purple mat,gray floor tiles,modern wavy rug,white exercise mat,athletic jacket (Black),athletic jacket (Berry red),athletic jacket (Red),athletic jacket (Green),athletic jacket (Blue),athletic jacket (Navy blue),gym tee (Black),gym tee (Red),gym tee (Green),gym tee (Blue),athletic pants (Black),athletic pants (Berry red),athletic pants (Red),athletic pants (Green),athletic pants (Blue),athletic pants (Navy blue),athletic shorts (Black),athletic shorts (Berry red),athletic shorts (Red),athletic shorts (Green),athletic shorts (Blue),athletic shorts (Navy blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,duk13,Ketchup,gas range,salad-stuffed tomato,pile of cardboard boxes,,,Bubblegum K.K.,cute chair,diner chair,garden chair,ranch chair,diner counter chair,diner sofa,cute tea table,diner mini table,garden table,ranch tea table,diner dining table,table with cloth,counter table,diner counter table,ranch cupboard,log stakes,ranch kitchen,compact kitchen,brick oven,open-frame kitchen,utility sink,kitchen counter,refrigerator,double-door refrigerator,hose reel,garden faucet,stacked bags,cooking tools,cutting board,microwave,soup kettle,chafing dish,frying pan,mixer,dish-drying rack,dinnerware,minestrone soup,tomato bagel sandwich,veggie crepe,tomates al ajillo,spaghetti marinara,spaghetti napolitan,tomato curry,ketchup fried rice,pizza margherita,tomato puree,tomato juice,cute music player,tin bucket,firewood,Ketchup's photo,wall shelf with bottles,pot rack,ventilation fan,diner neon clock,cute wall-mounted clock,Ketchup's poster,enamel lamp,milk-glass lamp,range hood,red two-toned tile wall,beaded-curtain wall,red dotted wall,pink heart-pattern wall,cute red wall,cute-paint flooring,natural-block flooring,restaurant-kitchen flooring,cute red-tile flooring,red dot flooring,pink Hawaiian quilt rug,peach stripes rug,red dotted rug,brown kitchen mat,red medium round mat,chef's outfit (Red),cook's coat (Gray),diner apron (Red),heart apron (Red),diner uniform (Red),fairy-tale dress (Red),farmer overalls (Gray),farmer overalls (Red),farmer overalls (Yellow),farmer overalls (Green),farmer overalls (Blue),maid dress (Red),skirt with suspenders (Red),chef's hat,do-rag (Red),plain do-rag (Red),straw hat (Red),straw hat (Blue),straw hat (Brown),mary janes (Red),slip-on loafers (White),slip-on loafers (Red),colorful watering can,tomato,ripe tomato plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,duk15,Gloria,Nordic table,Nordic chair,Nordic shelves,,,K.K. Synth,rocking chair,Nordic sofa,antique bed,open wooden shelves,ranch cupboard,hanging clothing rack,stonework kitchen,schefflera,festive tree,glass jar,coffee cup,seafood salad,salmon bagel sandwich,gnocchi di patate,pizza margherita,carpaccio di salmone,pretzels,strapped books,incense burner,tabletop festive tree,Gloria's photo,cuckoo clock,wall planter,fruit wreath,Gloria's poster,Nordic pendant light,wooden pendant light,hanging shelves,white-brick wall,orange wall,peach wall,pear wall,rosewood flooring,wooden-knot flooring,light herringbone flooring,white-paint flooring,modern wavy rug,yellow stripes rug,ivory small round mat,apple rug,cherry rug,yodel cardigan (Red),yodel cardigan (Mustard),yodel cardigan (Ice blue),yodel cardigan (Mint),yodel cardigan (Navy blue),yodel cardigan (Beige),yodel sweater (Off-white),yodel sweater (Camel),yodel sweater (Beige),yodel sweater (Light gray),yodel sweater (Orange),snowy knit cap (White),snowy knit cap (Black),snowy knit cap (Red),snowy knit cap (Pink),snowy knit cap (Orange),snowy knit cap (Green),snowy knit cap (Blue),snowy knit cap (Brown),nordic socks (Gray),nordic socks (Red),nordic socks (Green),nordic socks (Light blue),nordic socks (Blue),nordic socks (Navy blue),nordic socks (Ivory),purple roses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,duk16,Molly,stacked magazines,tall file cabinet,office desk,,,K.K. Soul,modern office chair,meeting-room table,study carrel,bunk bed,office cabinet,short file cabinet,open wooden shelves,large magazine rack,hanger rack,simple panel,short simple panel,tension-pole rack,projection screen,copy machine,monstera,scattered papers,pile of cardboard boxes,poster stand,minicar,stepladder,espresso maker,mug,tablet device,desktop computer,SLR camera,book,stack of books,strapped books,book stands,magazine,magazine rack,clipboard,scrapbook,homework set,office materials,typewriter,cordless phone,fax machine,key tray,pop-up book,Molly's photo,wall clock,light switch,bulletin board,framed poster,key holder,Molly's poster,fluorescent light,hanging guide sign,hanging shelves,hallway wall,white window-panel wall,office wall,basic wall,common flooring,rosewood flooring,random-square-tile flooring,monochromatic tile flooring,blue kilim-style carpet,brown shaggy rug,iron entrance mat,white message mat,cardigan-shirt combo (Gray),cardigan-shirt combo (Black),cardigan-shirt combo (Pink),cardigan-shirt combo (Yellow),cardigan-shirt combo (Mint),cardigan-shirt combo (Blue),chino pants (Gray),chino pants (Red),chino pants (Yellow),chino pants (Avocado),chino pants (Blue),chino pants (Navy blue),chino pants (Brown),chino pants (Beige),long pleated skirt (White),long pleated skirt (Gray),long pleated skirt (Ruby red),long pleated skirt (Yellow),long pleated skirt (Cyan),sleeveless shirtdress (White),sleeveless shirtdress (Pink),sleeveless shirtdress (Lime),sleeveless shirtdress (Blue),vinyl round-toed pumps (White),vinyl round-toed pumps (Black),vinyl round-toed pumps (Pink),vinyl round-toed pumps (Mint),vinyl round-toed pumps (Brown),vinyl round-toed pumps (Beige),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,duk17,Quillson,mic stand,amp,electric guitar,,,K.K. D&B,gaming chair,cool sofa,cool low table,gaming desk,cool bed,iron hanger stand,hanging clothing rack,simple panel,short simple panel,curtain partition,effects rack,PA speaker,floor monitor,silver mic,acoustic guitar,electric bass,synthesizer,drum set,music stand,schefflera,backlit sign,tablet device,laptop,pro tape recorder,pedal board,sampler,record box,professional headphones,tangled cords,Quillson's photo,wall clock,Quillson's poster,ceiling spotlight,hanging monitor,dual hanging monitors,modern wood wall,black perforated-board wall,perforated-board wall,yellow-paint wall,pine-board flooring,dark herringbone flooring,random-square-tile flooring,cool vinyl flooring,simple small black mat,black blocks rug,gray floor tiles,monochromatic wavy rug,sweater on shirt (Gray),sweater on shirt (Pink),sweater on shirt (Yellow),sweater on shirt (Green),sweater on shirt (Blue),DJ cap (Black),DJ cap (Pink),DJ cap (Orange),DJ cap (Blue),instrument case (Black),instrument case (White),instrument case (Red),instrument case (Pink),instrument case (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,elp00,Opal,rattan armchair,incense burner,,gazebo,,K.K. Marathon,lawn chair,metal-and-wood chair,peacock chair,metal-and-wood table,rattan low table,beach chair,poolside bed,rattan bed,beach chairs with parasol,rattan wardrobe,wood partition,shell arch,palm-tree lamp,exercise bike,pool,inflatable bird ring,surfboard,sand castle,fountain,shell fountain,chafing dish,table setting,afternoon-tea set,fruit basket,mixed-fruits bagel sandwich,organic bread,pad krapow,coconut pancakes,luncheon plate meal,melon soda,colorful juice,coconut juice,table lamp,glass holder with candle,toy duck,magazine,fragrance sticks,aroma pot,Opal's photo,shell wreath,Opal's poster,wooden pendant light,hanging cube light,bamboo-screen wall,beige art-deco wall,lattice wall,tropical vista,rattan flooring,brown floral flooring,simple purple flooring,sandy-beach flooring,botanical rug,dark bamboo rug,shell rug,tropical rug,hibiscus muumuu (Red),hibiscus muumuu (Pink),hibiscus muumuu (Yellow),hibiscus hairpin (White),hibiscus hairpin (Red),hibiscus hairpin (Pink),hibiscus hairpin (Yellow),round shades (White),round shades (Black),round shades (Red),round shades (Pink),round shades (Yellow),round shades (Green),round shades (Blue),round shades (Purple),water sandals (Red),water sandals (Pink),water sandals (Orange),water sandals (Yellow),water sandals (Green),water sandals (Light blue),water sandals (Navy blue),water sandals (Purple),boba mango tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,elp01,Dizzy,train set,,,playground gym,sand castle,My Place,throwback mitt chair,wooden-block chair,baby chair,wooden-block stool,wooden-block table,throwback hat table,patchwork bed,throwback rocket,large magazine rack,plaza ferris wheel,plaza game stand,plaza merry-go-round,plaza train,foosball table,RC helicopter,clackercart,capsule-toy machine,crane game,robot hero,tricycle,sandbox,thumbprint jam cookies,diced-salad sandwich set,snack,blood-orange juice,toy duck,puppy plushie,dress-up doll,dollhouse,toy box,wooden-block toy,water bird,throwback container,mini circuit,modeling clay,painting set,unfinished puzzle,pop-up book,board game,ball,baseball set,ant farm,Dizzy's photo,throwback wall clock,study poster,party garland,boomerang,skateboard wall rack,Dizzy's poster,shaded pendant lamp,pastel puzzle wall,blue playroom wall,green playroom wall,starry wall,blue-paint flooring,green-paint flooring,jointed-mat flooring,pastel puzzle flooring,retro dotted rug,white message mat,cookie rug,fluffy rug,big-star tee,balloon hat (Orange),balloon hat (Green),balloon hat (Blue),balloon hat (Rainbow),samurai helmet (White),samurai helmet (Black),samurai helmet (Red),samurai helmet (Golden yellow),samurai helmet (Blue),tube socks (Red),tube socks (Orange),tube socks (Green),tube socks (Blue),tube socks (Berry red),tube socks (Dark green),tube socks (Navy blue),tube socks (Purple),blue balloon,green balloon,pink balloon,red balloon,yellow balloon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,elp02,Big Top,double-door refrigerator,soup kettle,rice cooker,,,K.K. Blues,imperial dining chair,metal-and-wood chair,metal-and-wood table,small covered round table,small café table,large café table,large covered round table,imperial dining table,pear bed,wood partition,kitchen stove,open-frame kitchen,kitchen dishwasher,kitchen counter,fan,frozen-drink machine,dessert case,ice-cream display,salad bar,stacked bottle crates,cooking tools,carp on a cutting board,deep fryer,imperial pot,cans,decorative bottles,afternoon-tea set,luncheon plate meal,veggie plate meal,sandwich plate meal,caprese sandwich set,diced-salad sandwich set,veggie sandwich set,Big Top's photo,wall shelf with bottles,Big Top's poster,range hood,dark-chocolate wall,strawberry-chocolate wall,white-chocolate wall,blue diner wall,berry-chocolates flooring,dark-chocolates flooring,white-chocolates flooring,gray vinyl flooring,green kitchen mat,red carpet,white message mat,mush rug,cavalier shirt (Red),cavalier shirt (Green),cavalier shirt (Blue),superhero uniform (Black),superhero uniform (Red),superhero uniform (Green),superhero uniform (Blue),zap suit (Red),zap suit (White),zap suit (Silver),zap suit (Black),zap suit (Pink),zap suit (Yellow),zap suit (Green),zap suit (Blue),cavalier hat (Red),cavalier hat (Green),cavalier hat (Blue),zap helmet (Red),zap helmet (White),zap helmet (Silver),zap helmet (Black),zap helmet (Pink),zap helmet (Yellow),zap helmet (Green),zap helmet (Blue),superhero mask,zap boots,apple,cherry,coconut,orange,peach,pear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,elp03,Eloise,wooden bookshelf,stack of books,rocking chair,,,K.K. Lullaby,ranch chair,wooden chair,double sofa,wooden end table,wooden mini table,ranch tea table,wooden low table,ranch lowboard,wooden table,ranch bed,wooden simple bed,wooden wardrobe,wooden chest,open wooden shelves,wooden-block bookshelf,large magazine rack,floor lamp,retro stereo,fan palm,schefflera,wooden waste bin,cushion,cream and sugar,coffee cup,mug,table lamp,cute music player,anthurium plant,book,book stands,magazine,stacked magazines,magazine rack,fragrance sticks,aroma pot,fragrance diffuser,humidifier,pop-up book,Eloise's photo,floral swag,wall planter,corkboard,framed poster,Eloise's poster,milk-glass lamp,shaded pendant lamp,orange molded-panel wall,white-brick wall,pastel dotted wall,green blossoming wall,common flooring,birch flooring,green-paint flooring,dark-block flooring,elegant beige rug,brown argyle rug,yellow stripes rug,retro dotted rug,coatigan (Gray),coatigan (Pink),coatigan (Green),coatigan (Light blue),coatigan (Purple),pintuck-pleated dress (Pink),pintuck-pleated dress (Lime),pintuck-pleated dress (Green),pintuck-pleated dress (Light blue),pintuck-pleated dress (Purple),pintuck-pleated dress (Brown),barrette,embroidered-flower tights (Black),embroidered-flower tights (Green),embroidered-flower tights (Blue),embroidered-flower tights (Purple),embroidered-flower tights (Brown),embroidered-flower tights (Beige),embroidered shoes (White),embroidered shoes (Black),embroidered shoes (Red),embroidered shoes (Blue),house slippers (Gray),house slippers (Red),house slippers (Pink),house slippers (Yellow),house slippers (Green),house slippers (Blue),house slippers (Navy blue),house slippers (Beige),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,elp04,Margie,full-length mirror,dress mannequin,midsized clothing rack,,,Bubblegum K.K.,simple chair,simple table,checkout counter,reception counter,counter table,dreamy bed,simple small dresser,plastic clothing organizer,iron hanger stand,hanger rack,hanging clothing rack,small clothing rack,corner clothing rack,wooden full-length mirror,cute floor lamp,cypress plant,poster stand,small mannequin,changing room,desk mirror,flower tabletop mirror,cute music player,magazine,scrapbook,touchscreen cash register,stack of clothes,stacked shoeboxes,accessories stand,Baby bear,dreamy bear toy,dreamy rabbit toy,dreamy unicorn toy,dress-up doll,Margie's photo,dreamy wall rack,wall planter,framed poster,set of stockings,fancy mum wreath,fancy rose wreath,fancy lily wreath,Margie's poster,ceiling spotlight,dreamy hanging decoration,pink-crown wall,party wall,cute white wall,purple quilt wall,starry wall,pine-board flooring,cute-paint flooring,pink-paint flooring,cute white-tile flooring,red dot flooring,white simple small mat,peach stripes rug,white-wood flooring sheet,white-wood flooring tile,pink rose rug,pink heart rug,dreamy sweater (Pink),dreamy sweater (Blue),hand-knit tank (White),hand-knit tank (Black),hand-knit tank (Red),hand-knit tank (Camel),hand-knit tank (Green),hand-knit tank (Blue),lacy shirt (Black),lacy shirt (Beige),puffy-sleeve blouse (Pink),puffy-sleeve blouse (Yellow),puffy-sleeve blouse (Lime),puffy-sleeve blouse (Light blue),dreamy pants (Pink),dreamy pants (Yellow),dreamy pants (Green),dreamy pants (Blue),lace skirt (White),lace skirt (Pink),lace skirt (Green),lace skirt (Beige),terry-cloth shorts (Pink),terry-cloth shorts (Green),terry-cloth shorts (Blue),terry-cloth shorts (Purple),bolero coat (Pink),bolero coat (Yellow),bolero coat (Green),bolero coat (Blue),oversized print dress (Pink),oversized print dress (Orange),oversized print dress (Green),oversized print dress (Blue),oversized print dress (Brown),oversized print dress (Beige),plaid-print dress (Energetic plaid),plaid-print dress (Sweet plaid),plaid-print dress (Fancy plaid),plaid-print dress (Dreamy plaid),shorts outfit (Black),shorts outfit (Pink),shorts outfit (Light blue),shorts outfit (Blue),shorts outfit (Brown),Aran-knit cap (White),Aran-knit cap (Red),Aran-knit cap (Green),Aran-knit cap (Blue),floral hairpin (Pink),floral hairpin (Yellow),floral hairpin (Green),floral hairpin (Blue),floral hairpin (Purple),straw boater (Monotone),straw boater (Pink),straw boater (Brown),straw boater (Light blue),straw boater (Dark brown),straw boater (Beige),straw boater (Light brown),straw boater (Cream),heart shades (Pink),heart shades (Yellow),heart shades (Green),heart shades (Blue),heart shades (Purple),frilly knee-high socks (Black),frilly knee-high socks (Red),frilly knee-high socks (Pink),frilly knee-high socks (Brown),frilly knee-high socks (Yellow),frilly knee-high socks (Green),frilly knee-high socks (Mint),frilly knee-high socks (Purple),neon tights (Pink),neon tights (Orange),neon tights (Yellow),neon tights (Green),neon tights (Purple),patterned stockings (White),patterned stockings (Black),sequin leggings (White),sequin leggings (Black),sequin leggings (Red),sequin leggings (Pink),sequin leggings (Yellow),sequin leggings (Green),sequin leggings (Blue),sequin leggings (Purple),cute sneakers (Pink),cute sneakers (Yellow),cute sneakers (Green),cute sneakers (Light blue),cute sneakers (Blue),cute sneakers (Purple),mary janes (White),mary janes (Black),mary janes (Red),mary janes (Pink),mary janes (Yellow),mary janes (Green),mary janes (Light blue),mary janes (Blue),pom-pom boots (Black),pom-pom boots (Red),pom-pom boots (Pink),pom-pom boots (Yellow),pom-pom boots (Green),pom-pom boots (Blue),pom-pom boots (Purple),ribbon sandals (White),ribbon sandals (Beige),ribbon sandals (Black),ribbon sandals (Berry red),ribbon sandals (Pink),ribbon sandals (Yellow),ribbon sandals (Green),ribbon sandals (Blue),bear backpack (Brown),bear backpack (White),bear backpack (Pink),bear backpack (Light blue),bear backpack (Black),dreamy unicorn pochette,polka-dot backpack (Pink),polka-dot backpack (Yellow),polka-dot backpack (Lime),polka-dot backpack (Light blue),polka-dot backpack (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,
